,testset_idx,doc_ix,snippet
3159,116212,142920520,"(750, 19225, 13, 957, 3377, 29889, 910, 1818, 505, 22739, 6419, 278, 4045, 29892, 363, 274, 2722, 28811, 13, 3166, 599, 11192, 310, 278, 7751, 29892, 322, 278, 28134, 540, 287, 23769, 11660, 7176, 13, 1552, 20676, 1582, 29892, 27556, 322, 17770, 1009, 982, 11183, 278, 11979, 672, 29889, 512, 13, 1552, 21117, 1784, 310, 963, 3512, 975, 3377, 29889, 319, 2846, 12407, 29892, 1058, 4446, 13, 5747, 372, 723, 367, 9301, 304, 679, 304, 278, 11979, 672, 29892, 12500, 287, 964, 278, 13, 344, 29874, 29892, 7291, 896, 723, 2381, 326, 304, 278, 13006, 29889, 3387, 769, 278, 11747, 774, 29877, 271, 29892, 13, 284, 2040, 7500, 304, 967, 2989, 13284, 29892, 1948, 287, 3448, 29889, 450, 2305, 393, 13, 29893, 406, 297, 372, 15010, 1009, 889, 3145)"
3160,116224,66518949,"(750, 1063, 1510, 708, 322, 270, 913, 29892, 541, 5683, 297, 278, 17724, 278, 27091, 750, 13, 6729, 1717, 701, 29892, 322, 1286, 896, 5685, 630, 724, 264, 873, 297, 278, 1603, 4799, 29892, 925, 23051, 13, 2541, 263, 15509, 282, 682, 12726, 304, 5833, 1328, 29889, 450, 2646, 955, 368, 5962, 471, 7990, 3307, 304, 13, 29802, 2181, 11936, 368, 1090, 6661, 489, 28450, 901, 29889, 360, 6472, 29899, 29881, 6472, 8379, 278, 4441, 567, 515, 278, 13, 8205, 595, 6762, 297, 278, 17161, 575, 599, 1623, 278, 6520, 29936, 270, 6472, 29899, 29881, 6472, 599, 4513, 29892, 515, 13, 8336, 29892, 14653, 431, 29892, 322, 28149, 29936, 1432, 20447, 1320, 8873, 23895, 2017, 1432, 11015, 29889, 13, 29928, 860, 7556, 278, 10757, 310, 670, 20990, 29878, 2719, 411, 278)"
3161,116224,66518949,"(901, 29889, 360, 6472, 29899, 29881, 6472, 8379, 278, 4441, 567, 515, 278, 13, 8205, 595, 6762, 297, 278, 17161, 575, 599, 1623, 278, 6520, 29936, 270, 6472, 29899, 29881, 6472, 599, 4513, 29892, 515, 13, 8336, 29892, 14653, 431, 29892, 322, 28149, 29936, 1432, 20447, 1320, 8873, 23895, 2017, 1432, 11015, 29889, 13, 29928, 860, 7556, 278, 10757, 310, 670, 20990, 29878, 2719, 411, 278, 1104, 728, 310, 263, 767, 13, 15970, 756, 1560, 2152, 3078, 541, 1506, 457, 363, 3023, 7378, 29892, 3078, 763, 445, 363, 13, 17823, 2440, 29889, 25678, 29892, 540, 17096, 373, 1506, 3873, 368, 29892, 1623, 964, 278, 4517, 13, 9972, 29892, 393, 1244, 12185, 8943, 411, 278, 8580, 29892, 769, 1623, 263, 11672, 304, 278, 13, 1563, 29892, 408, 278, 1880, 9972, 289, 1975)"
3162,116224,66518949,"(278, 1104, 728, 310, 263, 767, 13, 15970, 756, 1560, 2152, 3078, 541, 1506, 457, 363, 3023, 7378, 29892, 3078, 763, 445, 363, 13, 17823, 2440, 29889, 25678, 29892, 540, 17096, 373, 1506, 3873, 368, 29892, 1623, 964, 278, 4517, 13, 9972, 29892, 393, 1244, 12185, 8943, 411, 278, 8580, 29892, 769, 1623, 263, 11672, 304, 278, 13, 1563, 29892, 408, 278, 1880, 9972, 289, 1975, 3448, 515, 278, 8580, 304, 883, 278, 5057, 7103, 13, 974, 22040, 29881, 4885, 29936, 769, 304, 263, 2989, 5040, 472, 263, 11155, 11564, 278, 2030, 13, 305, 2458, 19852, 29889, 940, 750, 9146, 304, 6686, 3412, 278, 5224, 6520, 7113, 13, 29968, 292, 7352, 29892, 7812, 304, 278, 29341, 310, 18956, 29879, 6729, 6946, 29892, 607, 4565, 287, 278, 8580, 29889, 13, 6246, 1286)"
3163,116234,85012975,"(345, 1063, 24507, 304, 1074, 366, 599, 2462, 304, 505, 263, 2217, 5193, 13, 2541, 366, 29889, 2803, 29915, 29879, 748, 714, 1090, 278, 274, 4201, 29899, 11548, 5447, 1213, 13, 13, 13468, 3614, 1283, 278, 2107, 21783, 265, 322, 5331, 278, 982, 515, 278, 29181, 29892, 278, 8023, 13, 23031, 292, 902, 411, 8338, 3460, 6900, 29889, 7634, 278, 274, 4201, 29899, 11548, 5447, 1183, 15010, 1075, 13, 3204, 2501, 263, 3856, 305, 17620, 902, 29889, 450, 22624, 538, 6668, 4835, 12522, 963, 297, 3802, 29889, 450, 13, 303, 453, 2264, 471, 443, 6729, 1717, 4078, 363, 278, 14294, 269, 13017, 424, 270, 1617, 292, 310, 278, 17564, 13, 19264, 297, 278, 4799, 29889, 450, 528, 23626, 373, 278, 22624, 538, 17455, 892, 763, 425, 346, 29899, 1287, 29889, 13, 13, 29908, 10454, 29892, 349, 457, 29891, 29892, 11979, 1699, 4689, 4750, 18266, 3055, 472)"
3164,116234,85012975,"(305, 17620, 902, 29889, 450, 22624, 538, 6668, 4835, 12522, 963, 297, 3802, 29889, 450, 13, 303, 453, 2264, 471, 443, 6729, 1717, 4078, 363, 278, 14294, 269, 13017, 424, 270, 1617, 292, 310, 278, 17564, 13, 19264, 297, 278, 4799, 29889, 450, 528, 23626, 373, 278, 22624, 538, 17455, 892, 763, 425, 346, 29899, 1287, 29889, 13, 13, 29908, 10454, 29892, 349, 457, 29891, 29892, 11979, 1699, 4689, 4750, 18266, 3055, 472, 2748, 29892, 376, 5816, 29915, 29879, 278, 7458, 3026, 2439, 13, 14917, 6047, 287, 4549, 29892, 1775, 17196, 29892, 304, 349, 457, 29891, 29892, 1058, 750, 1063, 9873, 920, 540, 13, 11102, 304, 2649, 902, 29892, 5432, 3654, 263, 17928, 363, 2534, 22332, 9424, 304, 2649, 13, 2276, 29892, 1083, 4015, 3654, 393, 540, 8496, 29915, 29873, 363, 278, 2834, 310, 1075, 3380, 29889, 2266, 29892, 13, 29879, 566, 1145, 368, 29892, 278)"
3165,116239,122710803,"(1532, 17119, 1312, 29889, 29871, 1334, 892, 13, 29873, 1025, 393, 599, 278, 4796, 2305, 10600, 701, 373, 278, 17306, 393, 1250, 287, 278, 13, 27734, 322, 1784, 2924, 2437, 24182, 310, 13457, 537, 892, 2665, 304, 502, 29936, 577, 1906, 13, 1332, 852, 674, 29879, 892, 23505, 1135, 278, 4527, 29894, 1218, 1361, 310, 278, 13, 705, 1624, 29899, 6207, 7613, 287, 278, 304, 29891, 7945, 322, 892, 8988, 701, 322, 701, 11183, 13, 1552, 2533, 2415, 310, 278, 22696, 2038, 278, 21837, 12871, 29892, 988, 278, 4799, 6140, 304, 13, 915, 285, 11310, 515, 278, 1407, 12528, 292, 29899, 8697, 310, 4177, 29889, 29871, 306, 750, 278, 15377, 310, 13, 915, 292, 875, 814, 7114, 491, 263, 5176, 18781, 1058, 750, 1063, 373, 278, 15782, 4565, 13, 262, 278, 4688, 3841)"
3166,116239,103122824,"(1532, 17119, 1312, 29889, 29871, 1334, 892, 13, 29873, 1025, 393, 599, 278, 4796, 2305, 10600, 701, 373, 278, 17306, 393, 1250, 287, 278, 13, 27734, 322, 1784, 2924, 2437, 24182, 310, 13457, 537, 892, 2665, 304, 502, 29936, 577, 1906, 13, 1332, 852, 674, 29879, 892, 23505, 1135, 278, 4527, 29894, 1218, 1361, 310, 278, 13, 705, 1624, 29899, 6207, 7613, 287, 278, 304, 29891, 7945, 322, 892, 8988, 701, 322, 701, 11183, 13, 1552, 2533, 2415, 310, 278, 22696, 2038, 278, 21837, 12871, 29892, 988, 278, 4799, 6140, 304, 13, 915, 285, 11310, 515, 278, 1407, 12528, 292, 29899, 8697, 310, 4177, 29889, 29871, 306, 750, 278, 15377, 310, 13, 915, 292, 875, 814, 7114, 491, 263, 5176, 18781, 1058, 750, 1063, 373, 278, 15782, 4565, 13, 262, 278, 4688, 3841)"
3167,116239,122710803,"(7945, 322, 892, 8988, 701, 322, 701, 11183, 13, 1552, 2533, 2415, 310, 278, 22696, 2038, 278, 21837, 12871, 29892, 988, 278, 4799, 6140, 304, 13, 915, 285, 11310, 515, 278, 1407, 12528, 292, 29899, 8697, 310, 4177, 29889, 29871, 306, 750, 278, 15377, 310, 13, 915, 292, 875, 814, 7114, 491, 263, 5176, 18781, 1058, 750, 1063, 373, 278, 15782, 4565, 13, 262, 278, 4688, 3841, 310, 278, 1370, 29892, 322, 540, 2715, 304, 1749, 7134, 901, 13, 4102, 29899, 3179, 15874, 310, 278, 1900, 616, 379, 6948, 29915, 27710, 6751, 310, 13064, 29879, 322, 14937, 292, 13, 974, 302, 6948, 29889, 29871, 450, 26201, 310, 445, 3279, 2801, 403, 1033, 451, 437, 3307, 363, 502, 29892, 13, 392, 5998, 591, 892, 451, 310, 670, 10847, 29892, 540, 5148, 373, 502, 408)"
3168,116239,103122824,"(7945, 322, 892, 8988, 701, 322, 701, 11183, 13, 1552, 2533, 2415, 310, 278, 22696, 2038, 278, 21837, 12871, 29892, 988, 278, 4799, 6140, 304, 13, 915, 285, 11310, 515, 278, 1407, 12528, 292, 29899, 8697, 310, 4177, 29889, 29871, 306, 750, 278, 15377, 310, 13, 915, 292, 875, 814, 7114, 491, 263, 5176, 18781, 1058, 750, 1063, 373, 278, 15782, 4565, 13, 262, 278, 4688, 3841, 310, 278, 1370, 29892, 322, 540, 2715, 304, 1749, 7134, 901, 13, 4102, 29899, 3179, 15874, 310, 278, 1900, 616, 379, 6948, 29915, 27710, 6751, 310, 13064, 29879, 322, 14937, 292, 13, 974, 302, 6948, 29889, 29871, 450, 26201, 310, 445, 3279, 2801, 403, 1033, 451, 437, 3307, 363, 502, 29892, 13, 392, 5998, 591, 892, 451, 310, 670, 10847, 29892, 540, 5148, 373, 502, 408)"
3169,116239,122710803,"(3841, 310, 278, 1370, 29892, 322, 540, 2715, 304, 1749, 7134, 901, 13, 4102, 29899, 3179, 15874, 310, 278, 1900, 616, 379, 6948, 29915, 27710, 6751, 310, 13064, 29879, 322, 14937, 292, 13, 974, 302, 6948, 29889, 29871, 450, 26201, 310, 445, 3279, 2801, 403, 1033, 451, 437, 3307, 363, 502, 29892, 13, 392, 5998, 591, 892, 451, 310, 670, 10847, 29892, 540, 5148, 373, 502, 408, 4344, 1058, 13, 29893, 406, 1407, 9425, 304, 278, 5192, 310, 4177, 1363, 310, 1749, 26285, 267, 310, 10416, 13, 392, 28610, 363, 278, 1492, 29889, 13, 13, 4806, 7500, 20278, 1623, 411, 20301, 29892, 1321, 5414, 260, 4087, 29899, 582, 3174, 29892, 286, 1446, 29892, 13, 915, 328, 29899, 484, 384, 6048, 29892, 6454, 29899, 29873, 4835, 29892, 322, 408, 10199, 1759, 29889, 29871, 1334)"
3170,116239,103122824,"(3841, 310, 278, 1370, 29892, 322, 540, 2715, 304, 1749, 7134, 901, 13, 4102, 29899, 3179, 15874, 310, 278, 1900, 616, 379, 6948, 29915, 27710, 6751, 310, 13064, 29879, 322, 14937, 292, 13, 974, 302, 6948, 29889, 29871, 450, 26201, 310, 445, 3279, 2801, 403, 1033, 451, 437, 3307, 363, 502, 29892, 13, 392, 5998, 591, 892, 451, 310, 670, 10847, 29892, 540, 5148, 373, 502, 408, 4344, 1058, 13, 29893, 406, 1407, 9425, 304, 278, 5192, 310, 4177, 1363, 310, 1749, 26285, 267, 310, 10416, 13, 392, 28610, 363, 278, 1492, 29889, 13, 13, 4806, 7500, 20278, 1623, 411, 20301, 29892, 1321, 5414, 260, 4087, 29899, 582, 3174, 29892, 286, 1446, 29892, 13, 915, 328, 29899, 484, 384, 6048, 29892, 6454, 29899, 29873, 4835, 29892, 322, 408, 10199, 1759, 29889, 29871, 1334)"
3171,116255,56998917,"(925, 372, 29936, 472, 937, 306, 7359, 29915, 29873, 13, 264, 820, 4060, 29892, 769, 306, 505, 304, 10901, 975, 372, 29889, 1619, 5637, 1304, 304, 1827, 304, 592, 29901, 376, 3629, 13, 18020, 1319, 29892, 8750, 29892, 596, 10225, 310, 3619, 4060, 674, 367, 596, 5796, 262, 1213, 13, 13, 29931, 19960, 30062, 13207, 29909, 29889, 887, 864, 304, 1074, 1075, 29892, 306, 7755, 29973, 306, 1348, 540, 29915, 29879, 10534, 29889, 13, 13, 29911, 1299, 29979, 30102, 3521, 29889, 5674, 29892, 310, 3236, 29889, 960, 372, 1401, 2760, 373, 592, 29892, 306, 29915, 29881, 11340, 304, 1075, 29889, 13, 13, 29931, 19960, 30062, 13207, 29909, 29889, 1334, 29915, 645, 505, 304, 1153, 384, 1749, 4105, 1144, 920, 591, 1122, 664, 393, 29889, 13, 13, 29911, 1299, 29979, 30102, 3521, 29889, 1939, 4383, 920, 306, 1153, 384, 590, 17294, 29892, 306, 508, 29915, 29873, 1348, 310, 3099, 29889, 13, 13, 29931, 19960, 30062, 13207, 29909, 29889, 306, 1073, 825, 29892, 323, 6399, 29874, 29991, 887, 29915, 645, 505, 304, 17928, 596, 10216, 29889)"
3172,116256,131585443,"(4558, 892, 408, 5613, 304, 14156, 408, 1014, 28046, 6743, 892, 304, 13, 29316, 880, 29936, 489, 705, 1122, 1827, 393, 4558, 472, 2748, 301, 1117, 296, 322, 10569, 519, 892, 1906, 13, 4716, 892, 5613, 304, 379, 2092, 29889, 7753, 746, 670, 286, 7515, 338, 7300, 342, 29892, 372, 338, 13, 311, 1760, 29936, 322, 1550, 278, 2778, 342, 337, 10855, 310, 670, 270, 1245, 708, 674, 4049, 13, 20580, 19994, 278, 3700, 297, 822, 8837, 310, 278, 1900, 29899, 1030, 29881, 2301, 7799, 29892, 694, 2714, 13, 279, 4637, 607, 278, 27116, 817, 28883, 29889, 11644, 508, 3926, 9566, 376, 1576, 25133, 13, 3868, 381, 1699, 470, 6456, 372, 541, 304, 10569, 472, 967, 8261, 18423, 386, 310, 5613, 29892, 3447, 13, 29888, 5666, 936, 29892, 6425, 18245, 537, 29973, 450, 1407, 8718, 16410, 278, 19340, 6234, 20296, 13)"
3173,116256,27092655,"(4558, 892, 408, 5613, 304, 14156, 408, 1014, 28046, 6743, 892, 304, 13, 29316, 880, 29936, 489, 705, 1122, 1827, 393, 4558, 472, 2748, 301, 1117, 296, 322, 10569, 519, 892, 1906, 13, 4716, 892, 5613, 304, 379, 2092, 29889, 7753, 746, 670, 286, 7515, 338, 7300, 342, 29892, 372, 338, 13, 311, 1760, 29936, 322, 1550, 278, 2778, 342, 337, 10855, 310, 670, 270, 1245, 708, 674, 4049, 13, 20580, 19994, 278, 3700, 297, 822, 8837, 310, 278, 1900, 29899, 1030, 29881, 2301, 7799, 29892, 694, 2714, 13, 279, 4637, 607, 278, 27116, 817, 28883, 29889, 11644, 508, 3926, 9566, 376, 1576, 25133, 13, 3868, 381, 1699, 470, 6456, 372, 541, 304, 10569, 472, 967, 8261, 18423, 386, 310, 5613, 29892, 3447, 13, 29888, 5666, 936, 29892, 6425, 18245, 537, 29973, 450, 1407, 8718, 16410, 278, 19340, 6234, 20296, 13)"
3174,116256,36624718,"(4558, 892, 408, 5613, 304, 14156, 408, 1014, 28046, 6743, 892, 304, 13, 29316, 880, 29936, 489, 705, 1122, 1827, 393, 4558, 472, 2748, 301, 1117, 296, 322, 10569, 519, 892, 1906, 13, 4716, 892, 5613, 304, 379, 2092, 29889, 7753, 746, 670, 286, 7515, 338, 7300, 342, 29892, 372, 338, 13, 311, 1760, 29936, 322, 1550, 278, 2778, 342, 337, 10855, 310, 670, 270, 1245, 708, 674, 4049, 13, 20580, 19994, 278, 3700, 297, 822, 8837, 310, 278, 1900, 29899, 1030, 29881, 2301, 7799, 29892, 694, 2714, 13, 279, 4637, 607, 278, 27116, 817, 28883, 29889, 11644, 508, 3926, 9566, 376, 1576, 25133, 13, 3868, 381, 1699, 470, 6456, 372, 541, 304, 10569, 472, 967, 8261, 18423, 386, 310, 5613, 29892, 3447, 13, 29888, 5666, 936, 29892, 6425, 18245, 537, 29973, 450, 1407, 8718, 16410, 278, 19340, 6234, 20296, 13)"
3175,116282,33553993,"(310, 670, 19911, 411, 278, 696, 412, 29892, 746, 278, 1246, 304, 10188, 24474, 1075, 13, 517, 5967, 29889, 29871, 1105, 11418, 2827, 592, 304, 2367, 670, 21778, 304, 23291, 29892, 540, 5840, 287, 13, 29885, 987, 22301, 411, 278, 3186, 297, 2498, 322, 3654, 297, 3153, 29889, 13, 13, 4591, 5164, 8974, 29892, 2466, 5642, 310, 963, 6221, 29892, 306, 10972, 393, 278, 13, 9972, 408, 2215, 408, 315, 5059, 290, 2460, 414, 471, 2821, 29889, 29871, 2193, 471, 599, 591, 5131, 304, 1073, 29892, 13, 578, 1156, 8790, 278, 12544, 1283, 363, 26884, 29892, 263, 1407, 1568, 22964, 3276, 1559, 29080, 13, 2962, 287, 373, 967, 3271, 1328, 16342, 29889, 29871, 450, 15100, 29892, 1156, 1023, 3841, 29915, 1791, 29892, 892, 13, 339, 568, 330, 2205, 29891, 29892, 322, 278, 274)"
3176,116282,33553993,"(408, 2215, 408, 315, 5059, 290, 2460, 414, 471, 2821, 29889, 29871, 2193, 471, 599, 591, 5131, 304, 1073, 29892, 13, 578, 1156, 8790, 278, 12544, 1283, 363, 26884, 29892, 263, 1407, 1568, 22964, 3276, 1559, 29080, 13, 2962, 287, 373, 967, 3271, 1328, 16342, 29889, 29871, 450, 15100, 29892, 1156, 1023, 3841, 29915, 1791, 29892, 892, 13, 339, 568, 330, 2205, 29891, 29892, 322, 278, 274, 5708, 1641, 3578, 29892, 896, 8988, 502, 373, 278, 716, 6520, 13, 29876, 2072, 408, 2215, 408, 3938, 29920, 1279, 267, 411, 541, 2846, 8870, 1372, 29889, 29871, 450, 4234, 591, 4502, 13, 20678, 29892, 2466, 23181, 491, 967, 19681, 29892, 10018, 694, 26695, 310, 13, 262, 4428, 291, 29889, 29871, 450, 7287, 550, 750, 451, 1063, 2221, 304, 5503, 577, 2215, 5833, 29889, 29871, 306)"
3177,116282,33553993,"(274, 5708, 1641, 3578, 29892, 896, 8988, 502, 373, 278, 716, 6520, 13, 29876, 2072, 408, 2215, 408, 3938, 29920, 1279, 267, 411, 541, 2846, 8870, 1372, 29889, 29871, 450, 4234, 591, 4502, 13, 20678, 29892, 2466, 23181, 491, 967, 19681, 29892, 10018, 694, 26695, 310, 13, 262, 4428, 291, 29889, 29871, 450, 7287, 550, 750, 451, 1063, 2221, 304, 5503, 577, 2215, 5833, 29889, 29871, 306, 29115, 13, 265, 3907, 315, 5059, 265, 326, 4285, 304, 8709, 29892, 541, 4646, 5764, 297, 4688, 322, 411, 372, 13, 29883, 420, 263, 521, 9403, 10293, 5617, 280, 29892, 607, 2665, 502, 297, 2740, 310, 21896, 29887, 886, 29889, 29871, 2216, 263, 10752, 13, 11102, 304, 367, 3595, 12214, 29892, 322, 408, 599, 278, 12955, 892, 12522, 29892, 306, 316, 22580, 372, 13, 348, 3538)"
3178,116288,15260746,"(445, 29889, 26028, 3801, 322, 3189, 29889, 1033, 451, 9712, 545, 304, 7726, 5025, 283, 4201, 368, 13, 974, 278, 767, 896, 750, 24383, 6521, 777, 5566, 1509, 1033, 367, 1476, 363, 385, 13, 13794, 287, 9426, 29889, 26028, 3801, 322, 3189, 29889, 723, 451, 29892, 310, 3236, 29892, 2649, 738, 3573, 310, 13, 1552, 22564, 310, 478, 1772, 332, 29892, 541, 393, 22769, 2114, 1795, 411, 284, 24993, 714, 29889, 1128, 304, 13, 276, 535, 21873, 278, 8118, 310, 278, 2756, 333, 485, 277, 29892, 607, 5331, 278, 16833, 304, 1797, 13, 1552, 5176, 1171, 29915, 29879, 22564, 29892, 411, 278, 15352, 321, 352, 468, 21425, 29892, 471, 278, 14731, 13, 12765, 3953, 29891, 304, 367, 1190, 16476, 287, 29889, 13, 13, 3112, 338, 817, 2222, 304, 1827, 393)"
3179,116288,15260746,"(1795, 411, 284, 24993, 714, 29889, 1128, 304, 13, 276, 535, 21873, 278, 8118, 310, 278, 2756, 333, 485, 277, 29892, 607, 5331, 278, 16833, 304, 1797, 13, 1552, 5176, 1171, 29915, 29879, 22564, 29892, 411, 278, 15352, 321, 352, 468, 21425, 29892, 471, 278, 14731, 13, 12765, 3953, 29891, 304, 367, 1190, 16476, 287, 29889, 13, 13, 3112, 338, 817, 2222, 304, 1827, 393, 278, 2980, 310, 278, 5176, 1171, 29915, 29879, 1098, 25252, 1818, 13, 1333, 367, 10324, 29892, 322, 278, 6993, 896, 750, 7625, 1818, 451, 367, 13, 358, 28487, 29889, 450, 17715, 310, 393, 1842, 471, 263, 5112, 29886, 519, 1804, 310, 263, 864, 13, 974, 393, 16420, 2501, 607, 15311, 16200, 1791, 29879, 29889, 530, 25501, 16129, 373, 278, 13, 17500, 964, 278, 3390, 3097)"
3180,116288,15260746,"(278, 2980, 310, 278, 5176, 1171, 29915, 29879, 1098, 25252, 1818, 13, 1333, 367, 10324, 29892, 322, 278, 6993, 896, 750, 7625, 1818, 451, 367, 13, 358, 28487, 29889, 450, 17715, 310, 393, 1842, 471, 263, 5112, 29886, 519, 1804, 310, 263, 864, 13, 974, 393, 16420, 2501, 607, 15311, 16200, 1791, 29879, 29889, 530, 25501, 16129, 373, 278, 13, 17500, 964, 278, 3390, 3097, 310, 278, 5176, 3699, 6140, 304, 599, 13973, 13, 1552, 1556, 11828, 982, 310, 2805, 701, 263, 1510, 310, 925, 2450, 363, 263, 1781, 13, 18609, 304, 367, 22181, 3276, 373, 278, 2381, 513, 9306, 29889, 13, 13, 29928, 340, 3801, 4687, 491, 278, 2446, 7945, 322, 13006, 304, 3681, 29889, 940, 750, 363, 670, 13, 2388, 273, 291, 341, 29889, 478, 1772, 332, 29915)"
3181,116306,139884012,"(322, 11420, 8287, 423, 29892, 278, 8372, 322, 278, 2011, 29883, 913, 275, 29892, 599, 322, 1269, 13, 6878, 4476, 393, 278, 4234, 338, 297, 385, 443, 9915, 839, 2106, 29936, 541, 2629, 278, 4038, 373, 13, 4716, 278, 20610, 15028, 599, 338, 289, 504, 280, 322, 9612, 29892, 967, 626, 552, 2913, 13, 11516, 2594, 336, 4684, 322, 10995, 2063, 363, 278, 664, 1527, 10959, 304, 278, 24369, 29892, 13, 29873, 12966, 411, 263, 1532, 322, 10708, 295, 29892, 322, 297, 278, 8442, 15028, 278, 3013, 29892, 988, 13, 1552, 6989, 2225, 2247, 29892, 322, 988, 670, 2107, 13049, 505, 1009, 633, 356, 29889, 319, 13, 357, 25525, 6686, 4988, 2820, 278, 3013, 29892, 322, 623, 2760, 304, 372, 338, 263, 7812, 13, 17729)"
3182,116306,139884012,"(278, 664, 1527, 10959, 304, 278, 24369, 29892, 13, 29873, 12966, 411, 263, 1532, 322, 10708, 295, 29892, 322, 297, 278, 8442, 15028, 278, 3013, 29892, 988, 13, 1552, 6989, 2225, 2247, 29892, 322, 988, 670, 2107, 13049, 505, 1009, 633, 356, 29889, 319, 13, 357, 25525, 6686, 4988, 2820, 278, 3013, 29892, 322, 623, 2760, 304, 372, 338, 263, 7812, 13, 17729, 1847, 29899, 12692, 29892, 988, 626, 375, 4110, 310, 5164, 17690, 526, 2675, 373, 29889, 450, 2030, 13, 27193, 3430, 15482, 16103, 304, 1075, 1058, 14517, 491, 29936, 372, 15028, 385, 23968, 1203, 29892, 13, 303, 824, 322, 23123, 873, 29892, 408, 565, 3078, 2629, 470, 2820, 372, 29892, 4934, 3817, 291, 411, 13, 1384, 8471, 2655, 29889, 1205, 1316, 338, 451)"
3183,116306,139884012,"(17729, 1847, 29899, 12692, 29892, 988, 626, 375, 4110, 310, 5164, 17690, 526, 2675, 373, 29889, 450, 2030, 13, 27193, 3430, 15482, 16103, 304, 1075, 1058, 14517, 491, 29936, 372, 15028, 385, 23968, 1203, 29892, 13, 303, 824, 322, 23123, 873, 29892, 408, 565, 3078, 2629, 470, 2820, 372, 29892, 4934, 3817, 291, 411, 13, 1384, 8471, 2655, 29889, 1205, 1316, 338, 451, 278, 1206, 29892, 363, 278, 25552, 8640, 670, 13, 27845, 1244, 29936, 4088, 2259, 29892, 1058, 756, 301, 2486, 2041, 304, 278, 27446, 29892, 322, 411, 1075, 338, 13, 5747, 2924, 322, 9914, 11379, 29892, 670, 6534, 26624, 29892, 1058, 14335, 304, 4964, 264, 278, 29833, 3192, 13, 12863, 310, 902, 10216, 29889, 365, 4339, 310, 1880, 7426, 526, 23610, 28865, 29936)"
3184,116320,38718760,"(540, 25211, 29892, 376, 29902, 2714, 366, 7656, 29915, 29873, 505, 3099, 304, 1827, 304, 263, 13, 29888, 4743, 763, 592, 1213, 13, 13, 29908, 11008, 451, 3026, 4433, 23263, 29892, 21458, 2705, 29889, 13, 13, 29908, 9048, 29892, 1363, 366, 29915, 276, 263, 4802, 13736, 1213, 13, 13, 29908, 5328, 29915, 29879, 393, 3026, 13, 13, 29908, 3492, 2367, 13135, 29879, 29892, 322, 505, 596, 1024, 297, 278, 15055, 1213, 13, 13, 29908, 9048, 3850, 1497, 23263, 1560, 6504, 29892, 376, 29902, 505, 304, 437, 393, 363, 263, 8471, 29892, 366, 1073, 29889, 306, 29915, 29885, 13, 6194, 263, 8023, 1156, 599, 1213, 13, 13, 29908, 2855, 437, 366, 763, 304, 1708, 21573, 3026, 13, 13, 29908, 29902, 871, 6398, 306, 750, 263, 8825, 1213, 13, 13, 29908, 6132, 366, 3026, 1497, 402, 375, 402, 5963, 2285, 29892, 11785, 8333, 701, 29889, 376, 11284, 29892, 1749, 4402, 338, 2675, 13, 517, 1708)"
3185,116320,38718760,"(1497, 23263, 1560, 6504, 29892, 376, 29902, 505, 304, 437, 393, 363, 263, 8471, 29892, 366, 1073, 29889, 306, 29915, 29885, 13, 6194, 263, 8023, 1156, 599, 1213, 13, 13, 29908, 2855, 437, 366, 763, 304, 1708, 21573, 3026, 13, 13, 29908, 29902, 871, 6398, 306, 750, 263, 8825, 1213, 13, 13, 29908, 6132, 366, 3026, 1497, 402, 375, 402, 5963, 2285, 29892, 11785, 8333, 701, 29889, 376, 11284, 29892, 1749, 4402, 338, 2675, 13, 517, 1708, 278, 24062, 2667, 515, 278, 2446, 4726, 445, 17724, 29889, 1334, 526, 697, 767, 13, 12759, 29889, 2811, 366, 2125, 670, 2058, 3026, 13, 13, 29908, 8241, 29892, 306, 4091, 367, 10932, 304, 1213, 13, 13, 29908, 5618, 2058, 437, 366, 5821, 3026, 13, 13, 29908, 29902, 29915, 645, 2125, 738, 366, 6755, 304, 2367, 592, 1213, 13, 13, 29908, 6028, 366, 4380, 3026, 13, 13, 29908, 29902, 763, 372, 2253, 1135, 3099, 1683, 1213, 13)"
3186,116320,38718760,"(1708, 278, 24062, 2667, 515, 278, 2446, 4726, 445, 17724, 29889, 1334, 526, 697, 767, 13, 12759, 29889, 2811, 366, 2125, 670, 2058, 3026, 13, 13, 29908, 8241, 29892, 306, 4091, 367, 10932, 304, 1213, 13, 13, 29908, 5618, 2058, 437, 366, 5821, 3026, 13, 13, 29908, 29902, 29915, 645, 2125, 738, 366, 6755, 304, 2367, 592, 1213, 13, 13, 29908, 6028, 366, 4380, 3026, 13, 13, 29908, 29902, 763, 372, 2253, 1135, 3099, 1683, 1213, 13, 13, 29908, 11760, 393, 29915, 29879, 17141, 29889, 16760, 975, 322, 306, 29915, 645, 1510, 366, 278, 5962, 29892, 322, 13, 524, 3518, 346, 366, 304, 777, 310, 278, 8379, 1242, 1213, 13, 13, 10401, 278, 5144, 310, 278, 22264, 4909, 4402, 10972, 393, 278, 13834, 4123, 13, 8366, 8910, 29892, 23263, 11566, 3391, 29892, 750, 15502, 304, 1708, 373, 1009, 2625, 29892, 896, 892, 1407, 13, 29885, 987, 560, 630, 29889, 1670, 471, 29892, 3138)"
