,testset_idx,doc_ix,snippet
2513,116188,103403523,"(29117, 304, 278, 13, 29926, 737, 29889, 940, 7091, 24937, 393, 540, 3654, 29892, 278, 20471, 3957, 310, 4942, 29889, 13, 29924, 26342, 29892, 881, 367, 278, 937, 304, 1207, 825, 337, 862, 362, 471, 1950, 304, 278, 13, 2559, 542, 296, 767, 1058, 750, 2307, 17654, 577, 1568, 29889, 940, 1258, 451, 1073, 920, 15258, 13, 18687, 713, 29915, 29879, 4486, 2264, 750, 4953, 29892, 322, 540, 2714, 278, 4966, 310, 6210, 29891, 13, 492, 495, 362, 723, 367, 278, 1900, 1950, 26602, 304, 1075, 29889, 1205, 746, 540, 4446, 13, 6489, 880, 322, 4433, 363, 594, 6737, 304, 278, 27314, 29892, 540, 6091, 411, 766, 13029, 393, 13, 1552, 20699, 750, 2041, 2086, 5683, 29892, 322, 393, 670, 3814, 471, 2411, 1461, 293, 519, 29889, 13, 6489, 880, 1258, 451, 19066, 10388, 297, 278, 3203, 1048)"
2514,116188,103403523,"(278, 4966, 310, 6210, 29891, 13, 492, 495, 362, 723, 367, 278, 1900, 1950, 26602, 304, 1075, 29889, 1205, 746, 540, 4446, 13, 6489, 880, 322, 4433, 363, 594, 6737, 304, 278, 27314, 29892, 540, 6091, 411, 766, 13029, 393, 13, 1552, 20699, 750, 2041, 2086, 5683, 29892, 322, 393, 670, 3814, 471, 2411, 1461, 293, 519, 29889, 13, 6489, 880, 1258, 451, 19066, 10388, 297, 278, 3203, 1048, 27697, 1075, 3896, 278, 5716, 29889, 13, 13, 29908, 29950, 3131, 278, 4726, 1795, 748, 297, 322, 714, 1699, 540, 1497, 29892, 376, 392, 540, 723, 2125, 694, 13, 1333, 625, 310, 963, 29892, 541, 306, 437, 451, 1073, 1048, 14509, 1075, 310, 263, 8327, 29889, 13, 5894, 4252, 29892, 8889, 29892, 366, 29915, 29881, 2244, 6285, 29889, 9839, 3156, 3026, 13, 13, 29908, 29924, 2288, 29889, 9839, 3156)"
2515,116210,84117201,"(750, 3755, 20898, 278, 3353, 13, 1918, 29991, 512, 278, 17977, 683, 411, 902, 1914, 19469, 29892, 372, 750, 4502, 6446, 13, 3166, 902, 17294, 322, 1183, 471, 7423, 29889, 4587, 5683, 29892, 1183, 750, 15659, 8735, 577, 13, 7979, 271, 368, 411, 278, 19469, 322, 26926, 310, 278, 2217, 624, 29889, 1260, 29893, 948, 29915, 29879, 7881, 29892, 13, 5747, 1183, 7091, 1583, 728, 322, 23723, 2795, 408, 1183, 18232, 287, 472, 278, 3050, 310, 278, 13, 18082, 29891, 29889, 2296, 25993, 363, 263, 3256, 304, 8293, 278, 2437, 7018, 304, 3896, 29889, 739, 471, 13, 484, 369, 9109, 304, 748, 964, 13337, 29915, 29879, 5716, 1728, 393, 758, 1113, 918, 29889, 3834, 13, 29873, 1431, 293, 4955, 1795, 367, 297, 278, 1407, 4274, 310, 8220, 29892, 777, 591, 653, 10752, 13, 29885, 523, 367, 727, 25738, 330)"
2516,116252,67815648,"(3800, 373, 278, 2326, 29892, 322, 263, 27784, 1899, 304, 3240, 533, 304, 670, 1914, 1571, 13, 29881, 555, 5047, 489, 1552, 697, 6421, 515, 278, 1361, 29892, 278, 916, 515, 278, 17186, 29892, 310, 670, 13, 7665, 28133, 5835, 29892, 1058, 769, 322, 727, 5840, 287, 29892, 1090, 278, 27323, 310, 319, 29896, 29892, 13, 2541, 278, 6501, 10906, 725, 29889, 2860, 6819, 5164, 10906, 267, 322, 591, 653, 5837, 29892, 278, 13, 19569, 471, 7450, 29892, 322, 727, 29892, 297, 278, 2989, 715, 264, 4279, 310, 3144, 23308, 13, 29881, 3389, 1717, 2264, 29892, 6568, 670, 5121, 29892, 278, 13557, 3237, 29889, 9817, 350, 2960, 331, 29892, 1058, 29892, 297, 278, 13, 7278, 2454, 3838, 310, 278, 16096, 272, 29892, 471, 8052, 304, 367, 376, 5143, 1048, 408, 2215, 13, 29887, 650, 408, 738, 16615, 29915, 29879, 1487, 817, 6398, 304, 367, 1213, 13, 13)"
2517,116252,67815648,"(13, 19569, 471, 7450, 29892, 322, 727, 29892, 297, 278, 2989, 715, 264, 4279, 310, 3144, 23308, 13, 29881, 3389, 1717, 2264, 29892, 6568, 670, 5121, 29892, 278, 13557, 3237, 29889, 9817, 350, 2960, 331, 29892, 1058, 29892, 297, 278, 13, 7278, 2454, 3838, 310, 278, 16096, 272, 29892, 471, 8052, 304, 367, 376, 5143, 1048, 408, 2215, 13, 29887, 650, 408, 738, 16615, 29915, 29879, 1487, 817, 6398, 304, 367, 1213, 13, 13, 29908, 5618, 29915, 29879, 278, 8323, 3026, 844, 9223, 3237, 29889, 2087, 22138, 375, 6960, 388, 29889, 13, 13, 29908, 29923, 280, 854, 528, 453, 886, 263, 18046, 280, 7703, 26772, 372, 714, 288, 29915, 5747, 29892, 322, 270, 489, 29876, 278, 1518, 1947, 1699, 13, 1639, 4752, 322, 298, 293, 29883, 820, 287, 278, 975, 29873, 9424, 9817, 350, 2960, 331, 29889, 13, 13, 29908, 25639, 2960, 29892, 766, 2098, 368, 29892)"
2518,116252,67815648,"(13, 29908, 5618, 29915, 29879, 278, 8323, 3026, 844, 9223, 3237, 29889, 2087, 22138, 375, 6960, 388, 29889, 13, 13, 29908, 29923, 280, 854, 528, 453, 886, 263, 18046, 280, 7703, 26772, 372, 714, 288, 29915, 5747, 29892, 322, 270, 489, 29876, 278, 1518, 1947, 1699, 13, 1639, 4752, 322, 298, 293, 29883, 820, 287, 278, 975, 29873, 9424, 9817, 350, 2960, 331, 29889, 13, 13, 29908, 25639, 2960, 29892, 766, 2098, 368, 29892, 322, 1407, 633, 375, 573, 1699, 1303, 278, 16096, 272, 29889, 13, 13, 29908, 8120, 304, 12995, 10947, 3850, 21272, 287, 350, 2960, 331, 29892, 322, 769, 844, 9223, 263, 1407, 25160, 12203, 310, 13, 29908, 29954, 397, 4078, 278, 10470, 1699, 607, 29892, 491, 777, 28163, 376, 2536, 4821, 6287, 1699, 13, 4951, 635, 8906, 278, 1833, 23281, 310, 376, 29940, 861, 590, 11201, 368, 1699, 607, 1449, 29892, 472, 278, 13)"
2519,116255,63904768,"(925, 372, 29936, 472, 937, 306, 7359, 29915, 29873, 13, 264, 820, 4060, 29892, 769, 306, 505, 304, 10901, 975, 372, 29889, 1619, 5637, 1304, 304, 1827, 304, 592, 29901, 376, 3629, 13, 18020, 1319, 29892, 8750, 29892, 596, 10225, 310, 3619, 4060, 674, 367, 596, 5796, 262, 1213, 13, 13, 29931, 19960, 30062, 13207, 29909, 29889, 887, 864, 304, 1074, 1075, 29892, 306, 7755, 29973, 306, 1348, 540, 29915, 29879, 10534, 29889, 13, 13, 29911, 1299, 29979, 30102, 3521, 29889, 5674, 29892, 310, 3236, 29889, 960, 372, 1401, 2760, 373, 592, 29892, 306, 29915, 29881, 11340, 304, 1075, 29889, 13, 13, 29931, 19960, 30062, 13207, 29909, 29889, 1334, 29915, 645, 505, 304, 1153, 384, 1749, 4105, 1144, 920, 591, 1122, 664, 393, 29889, 13, 13, 29911, 1299, 29979, 30102, 3521, 29889, 1939, 4383, 920, 306, 1153, 384, 590, 17294, 29892, 306, 508, 29915, 29873, 1348, 310, 3099, 29889, 13, 13, 29931, 19960, 30062, 13207, 29909, 29889, 306, 1073, 825, 29892, 323, 6399, 29874, 29991, 887, 29915, 645, 505, 304, 17928, 596, 10216, 29889)"
2520,116256,109186146,"(4558, 892, 408, 5613, 304, 14156, 408, 1014, 28046, 6743, 892, 304, 13, 29316, 880, 29936, 489, 705, 1122, 1827, 393, 4558, 472, 2748, 301, 1117, 296, 322, 10569, 519, 892, 1906, 13, 4716, 892, 5613, 304, 379, 2092, 29889, 7753, 746, 670, 286, 7515, 338, 7300, 342, 29892, 372, 338, 13, 311, 1760, 29936, 322, 1550, 278, 2778, 342, 337, 10855, 310, 670, 270, 1245, 708, 674, 4049, 13, 20580, 19994, 278, 3700, 297, 822, 8837, 310, 278, 1900, 29899, 1030, 29881, 2301, 7799, 29892, 694, 2714, 13, 279, 4637, 607, 278, 27116, 817, 28883, 29889, 11644, 508, 3926, 9566, 376, 1576, 25133, 13, 3868, 381, 1699, 470, 6456, 372, 541, 304, 10569, 472, 967, 8261, 18423, 386, 310, 5613, 29892, 3447, 13, 29888, 5666, 936, 29892, 6425, 18245, 537, 29973, 450, 1407, 8718, 16410, 278, 19340, 6234, 20296, 13)"
2521,116288,114625052,"(445, 29889, 26028, 3801, 322, 3189, 29889, 1033, 451, 9712, 545, 304, 7726, 5025, 283, 4201, 368, 13, 974, 278, 767, 896, 750, 24383, 6521, 777, 5566, 1509, 1033, 367, 1476, 363, 385, 13, 13794, 287, 9426, 29889, 26028, 3801, 322, 3189, 29889, 723, 451, 29892, 310, 3236, 29892, 2649, 738, 3573, 310, 13, 1552, 22564, 310, 478, 1772, 332, 29892, 541, 393, 22769, 2114, 1795, 411, 284, 24993, 714, 29889, 1128, 304, 13, 276, 535, 21873, 278, 8118, 310, 278, 2756, 333, 485, 277, 29892, 607, 5331, 278, 16833, 304, 1797, 13, 1552, 5176, 1171, 29915, 29879, 22564, 29892, 411, 278, 15352, 321, 352, 468, 21425, 29892, 471, 278, 14731, 13, 12765, 3953, 29891, 304, 367, 1190, 16476, 287, 29889, 13, 13, 3112, 338, 817, 2222, 304, 1827, 393)"
2522,116288,114625052,"(1795, 411, 284, 24993, 714, 29889, 1128, 304, 13, 276, 535, 21873, 278, 8118, 310, 278, 2756, 333, 485, 277, 29892, 607, 5331, 278, 16833, 304, 1797, 13, 1552, 5176, 1171, 29915, 29879, 22564, 29892, 411, 278, 15352, 321, 352, 468, 21425, 29892, 471, 278, 14731, 13, 12765, 3953, 29891, 304, 367, 1190, 16476, 287, 29889, 13, 13, 3112, 338, 817, 2222, 304, 1827, 393, 278, 2980, 310, 278, 5176, 1171, 29915, 29879, 1098, 25252, 1818, 13, 1333, 367, 10324, 29892, 322, 278, 6993, 896, 750, 7625, 1818, 451, 367, 13, 358, 28487, 29889, 450, 17715, 310, 393, 1842, 471, 263, 5112, 29886, 519, 1804, 310, 263, 864, 13, 974, 393, 16420, 2501, 607, 15311, 16200, 1791, 29879, 29889, 530, 25501, 16129, 373, 278, 13, 17500, 964, 278, 3390, 3097)"
2523,116288,114625052,"(278, 2980, 310, 278, 5176, 1171, 29915, 29879, 1098, 25252, 1818, 13, 1333, 367, 10324, 29892, 322, 278, 6993, 896, 750, 7625, 1818, 451, 367, 13, 358, 28487, 29889, 450, 17715, 310, 393, 1842, 471, 263, 5112, 29886, 519, 1804, 310, 263, 864, 13, 974, 393, 16420, 2501, 607, 15311, 16200, 1791, 29879, 29889, 530, 25501, 16129, 373, 278, 13, 17500, 964, 278, 3390, 3097, 310, 278, 5176, 3699, 6140, 304, 599, 13973, 13, 1552, 1556, 11828, 982, 310, 2805, 701, 263, 1510, 310, 925, 2450, 363, 263, 1781, 13, 18609, 304, 367, 22181, 3276, 373, 278, 2381, 513, 9306, 29889, 13, 13, 29928, 340, 3801, 4687, 491, 278, 2446, 7945, 322, 13006, 304, 3681, 29889, 940, 750, 363, 670, 13, 2388, 273, 291, 341, 29889, 478, 1772, 332, 29915)"
2524,116300,10072620,"(29892, 17168, 3002, 322, 13, 29880, 8737, 29892, 505, 1063, 4392, 1312, 491, 278, 325, 759, 519, 3190, 30078, 19915, 322, 13, 735, 29899, 28631, 1171, 29892, 1058, 2225, 2247, 975, 445, 12459, 29892, 297, 263, 12187, 13, 2218, 1940, 362, 29892, 6369, 491, 278, 3082, 13772, 29876, 5996, 7765, 29892, 607, 338, 13, 1552, 633, 29880, 342, 5650, 310, 278, 5046, 29889, 450, 2582, 310, 3237, 29889, 8130, 21203, 29915, 29879, 9775, 943, 29892, 322, 13, 22880, 5183, 310, 278, 12297, 6355, 29879, 310, 24777, 7623, 5007, 29892, 13, 4569, 9841, 297, 278, 900, 2363, 310, 6171, 21701, 22187, 29892, 1550, 896, 4046, 278, 13, 14506, 310, 18378, 15839, 2472, 297, 1438, 5412, 6475, 304, 13, 1201, 12474, 25502)"
2525,116300,10072620,"(278, 5046, 29889, 450, 2582, 310, 3237, 29889, 8130, 21203, 29915, 29879, 9775, 943, 29892, 322, 13, 22880, 5183, 310, 278, 12297, 6355, 29879, 310, 24777, 7623, 5007, 29892, 13, 4569, 9841, 297, 278, 900, 2363, 310, 6171, 21701, 22187, 29892, 1550, 896, 4046, 278, 13, 14506, 310, 18378, 15839, 2472, 297, 1438, 5412, 6475, 304, 13, 1201, 12474, 25502, 29892, 3447, 13530, 263, 7426, 310, 1788, 322, 2684, 4279, 29892, 1716, 13, 262, 1009, 17168, 3002, 322, 20932, 29891, 29892, 607, 526, 1407, 22567, 29889, 13, 13, 1576, 2560, 20932, 29891, 310, 1749, 319, 8927, 29201, 310, 278, 6641, 29892, 4846, 963, 263, 13, 29880, 348, 279, 1629, 29892, 19849, 310, 17680, 2730, 787, 29889, 2688, 14161, 2705, 750)"
2526,116331,66285614,"(2846, 29892, 13, 1678, 1205, 278, 274, 4995, 29899, 2084, 29915, 29879, 7300, 1746, 310, 27965, 13, 418, 1383, 1242, 825, 1009, 18025, 508, 437, 29889, 13, 1678, 1932, 399, 29979, 2797, 29950, 5194, 11492, 29892, 322, 6850, 13566, 1164, 8379, 29892, 13, 418, 450, 27725, 471, 2181, 1160, 287, 322, 5232, 29936, 13, 1678, 11275, 907, 1022, 304, 1749, 7901, 1022, 13, 418, 390, 23676, 6850, 4574, 2303, 29979, 29915, 29903, 885, 1398, 29892, 366, 1073, 489, 13, 1678, 8680, 8045, 7799, 1286, 1065, 22338, 322, 4549, 29892, 13, 418, 1126, 6850, 4574, 2303, 29979, 29915, 29903, 534, 3427, 1691, 13031, 29889, 13, 13, 1678, 15822, 423, 4225, 694, 8227, 29893, 935, 489, 13, 418, 11740, 28324, 902, 11302, 304, 3013, 29892, 13, 1678, 2439, 376, 29893, 354, 1379, 29908, 526, 1476, 373, 1432, 2224, 29936, 13, 418, 25669, 8269, 29915, 29879, 451, 408, 5436, 29889, 13, 1678, 8680, 399, 29949, 29949, 8452, 322, 29832, 8851, 2208, 29903, 18875, 763, 2090, 29892, 13)"
2527,116331,66285614,"(7799, 1286, 1065, 22338, 322, 4549, 29892, 13, 418, 1126, 6850, 4574, 2303, 29979, 29915, 29903, 534, 3427, 1691, 13031, 29889, 13, 13, 1678, 15822, 423, 4225, 694, 8227, 29893, 935, 489, 13, 418, 11740, 28324, 902, 11302, 304, 3013, 29892, 13, 1678, 2439, 376, 29893, 354, 1379, 29908, 526, 1476, 373, 1432, 2224, 29936, 13, 418, 25669, 8269, 29915, 29879, 451, 408, 5436, 29889, 13, 1678, 8680, 399, 29949, 29949, 8452, 322, 29832, 8851, 2208, 29903, 18875, 763, 2090, 29892, 13, 539, 435, 11375, 476, 29923, 1430, 508, 1207, 525, 331, 748, 29889, 13, 1678, 28532, 267, 591, 11904, 515, 1269, 19055, 29892, 13, 418, 6804, 974, 6850, 4574, 2303, 29979, 29915, 29903, 534, 3427, 1691, 13031, 489, 13, 1678, 8680, 8045, 695, 2879, 301, 860, 278, 3186, 491, 1472, 29892, 13, 418, 1126, 6850, 4574, 2303, 29979, 29915, 29903, 534, 3427, 1691, 13031, 29889, 13, 13, 1678, 450, 376, 29924, 26375, 29908, 21266, 1379, 310, 5408, 13, 418, 1383, 497, 3447, 1935)"
2528,116331,66285614,"(539, 435, 11375, 476, 29923, 1430, 508, 1207, 525, 331, 748, 29889, 13, 1678, 28532, 267, 591, 11904, 515, 1269, 19055, 29892, 13, 418, 6804, 974, 6850, 4574, 2303, 29979, 29915, 29903, 534, 3427, 1691, 13031, 489, 13, 1678, 8680, 8045, 695, 2879, 301, 860, 278, 3186, 491, 1472, 29892, 13, 418, 1126, 6850, 4574, 2303, 29979, 29915, 29903, 534, 3427, 1691, 13031, 29889, 13, 13, 1678, 450, 376, 29924, 26375, 29908, 21266, 1379, 310, 5408, 13, 418, 1383, 497, 3447, 1935, 29878, 928, 2507, 29936, 13, 1678, 525, 29911, 275, 1565, 393, 3444, 4846, 502, 263, 1369, 489, 13, 418, 2567, 1183, 756, 1568, 304, 5110, 29889, 13, 1678, 1763, 366, 29892, 1749, 26565, 18875, 29899, 4495, 28739, 29892, 13, 418, 8680, 4823, 322, 12917, 4091, 4972, 29936, 13, 1678, 1763, 278, 27965, 310, 596, 1024, 13, 418, 3237, 29889, 6850, 4574, 2303, 29979, 29915, 29903, 534, 3427, 1691, 13031, 489, 13, 1678, 8045, 7799, 470, 8045, 695, 2879, 29892, 903, 2470, 29918)"
2529,116337,8422435,"(366, 3850, 540, 285, 21571, 29892, 4662, 21435, 701, 411, 1716, 6567, 373, 278, 22754, 310, 13, 22880, 380, 290, 496, 29892, 376, 29902, 29915, 645, 1207, 366, 7423, 363, 445, 29991, 960, 366, 1016, 29915, 29873, 2367, 592, 393, 13, 15670, 29892, 306, 29915, 645, 807, 29908, 13, 13, 29908, 8439, 372, 5771, 3850, 10680, 9811, 29892, 285, 492, 3262, 278, 5497, 316, 615, 368, 975, 278, 13, 29887, 1117, 1358, 29915, 29879, 2343, 29889, 376, 29907, 905, 29892, 678, 431, 3850, 540, 2715, 29889, 376, 7058, 29915, 29879, 20976, 304, 366, 29892, 541, 13, 277, 13700, 714, 310, 10875, 2330, 29915, 29879, 24589, 29892, 1244, 373, 278, 12945, 29889, 11190, 2562, 310, 372, 1213, 13, 13, 1451, 431, 2646, 1327, 287, 278, 5497, 714, 310, 278, 4799, 29889, 13, 13, 29908, 3492, 1010, 306, 29915, 645, 2125, 2562, 310, 372, 1699, 540, 7699, 29889, 376, 3112, 471, 270, 328, 1058, 22728, 287)"
2530,116337,8422435,"(29907, 905, 29892, 678, 431, 3850, 540, 2715, 29889, 376, 7058, 29915, 29879, 20976, 304, 366, 29892, 541, 13, 277, 13700, 714, 310, 10875, 2330, 29915, 29879, 24589, 29892, 1244, 373, 278, 12945, 29889, 11190, 2562, 310, 372, 1213, 13, 13, 1451, 431, 2646, 1327, 287, 278, 5497, 714, 310, 278, 4799, 29889, 13, 13, 29908, 3492, 1010, 306, 29915, 645, 2125, 2562, 310, 372, 1699, 540, 7699, 29889, 376, 3112, 471, 270, 328, 1058, 22728, 287, 13, 449, 670, 1914, 1024, 322, 5456, 7903, 975, 372, 489, 29902, 508, 2649, 670, 285, 391, 408, 2215, 408, 13, 29902, 508, 1074, 372, 29889, 1128, 297, 3685, 9143, 1258, 10875, 2330, 3799, 304, 505, 445, 3026, 13, 13, 1576, 330, 1117, 1358, 6077, 373, 678, 431, 411, 385, 26230, 5807, 279, 29880, 29889, 13, 13, 29908, 29902, 25527, 265, 372, 338, 15850, 1699, 1497, 540, 29892, 411, 263, 20285, 1847, 1735, 310, 28476, 1199, 393)"
2531,116337,8422435,"(13, 449, 670, 1914, 1024, 322, 5456, 7903, 975, 372, 489, 29902, 508, 2649, 670, 285, 391, 408, 2215, 408, 13, 29902, 508, 1074, 372, 29889, 1128, 297, 3685, 9143, 1258, 10875, 2330, 3799, 304, 505, 445, 3026, 13, 13, 1576, 330, 1117, 1358, 6077, 373, 678, 431, 411, 385, 26230, 5807, 279, 29880, 29889, 13, 13, 29908, 29902, 25527, 265, 372, 338, 15850, 1699, 1497, 540, 29892, 411, 263, 20285, 1847, 1735, 310, 28476, 1199, 393, 13, 29924, 1131, 1033, 451, 2274, 29892, 376, 4187, 393, 29915, 29879, 694, 2769, 306, 881, 2367, 372, 701, 304, 13, 5747, 4123, 13630, 1699, 322, 540, 6077, 304, 330, 8663, 472, 9811, 29889, 376, 1576, 5497, 2996, 964, 13, 1357, 6567, 491, 11423, 29892, 385, 29915, 306, 471, 1850, 262, 29915, 278, 7458, 304, 6686, 714, 1244, 385, 29915, 13, 1182, 292, 372, 304, 366, 746, 393, 2030, 3005, 557, 29892, 2431, 11335, 29892, 2996, 2629)"
2532,116344,101872608,"(322, 13, 17462, 372, 21003, 297, 3458, 29901, 525, 3644, 23998, 5304, 304, 5735, 411, 592, 29892, 1183, 1818, 13, 915, 1921, 2738, 322, 11813, 29892, 363, 306, 505, 10600, 577, 1472, 7432, 393, 306, 508, 451, 13, 29890, 799, 278, 2714, 310, 263, 6017, 15702, 7826, 4444, 2712, 304, 567, 29891, 29899, 29873, 332, 13308, 6169, 5674, 29892, 13, 29902, 29915, 345, 1063, 393, 304, 278, 1407, 5497, 29892, 525, 18082, 2738, 322, 11813, 5501, 541, 306, 4459, 13, 517, 29899, 3250, 763, 8718, 278, 11914, 29892, 322, 282, 12449, 3448, 373, 372, 1432, 12755, 13, 21453, 9596, 3926, 13625, 363, 502, 29936, 541, 694, 29892, 525, 18082, 2738, 322, 11813, 5501, 525, 18082, 2738, 322, 13, 339, 2035, 5501, 29908, 322, 902, 6584, 6350, 694, 275, 6393, 368, 975, 278, 9869, 1434, 902, 408, 1183, 13, 29893, 4859, 278)"
2533,116344,51855800,"(322, 13, 17462, 372, 21003, 297, 3458, 29901, 525, 3644, 23998, 5304, 304, 5735, 411, 592, 29892, 1183, 1818, 13, 915, 1921, 2738, 322, 11813, 29892, 363, 306, 505, 10600, 577, 1472, 7432, 393, 306, 508, 451, 13, 29890, 799, 278, 2714, 310, 263, 6017, 15702, 7826, 4444, 2712, 304, 567, 29891, 29899, 29873, 332, 13308, 6169, 5674, 29892, 13, 29902, 29915, 345, 1063, 393, 304, 278, 1407, 5497, 29892, 525, 18082, 2738, 322, 11813, 5501, 541, 306, 4459, 13, 517, 29899, 3250, 763, 8718, 278, 11914, 29892, 322, 282, 12449, 3448, 373, 372, 1432, 12755, 13, 21453, 9596, 3926, 13625, 363, 502, 29936, 541, 694, 29892, 525, 18082, 2738, 322, 11813, 5501, 525, 18082, 2738, 322, 13, 339, 2035, 5501, 29908, 322, 902, 6584, 6350, 694, 275, 6393, 368, 975, 278, 9869, 1434, 902, 408, 1183, 13, 29893, 4859, 278)"
2534,116344,101872608,"(525, 18082, 2738, 322, 11813, 5501, 541, 306, 4459, 13, 517, 29899, 3250, 763, 8718, 278, 11914, 29892, 322, 282, 12449, 3448, 373, 372, 1432, 12755, 13, 21453, 9596, 3926, 13625, 363, 502, 29936, 541, 694, 29892, 525, 18082, 2738, 322, 11813, 5501, 525, 18082, 2738, 322, 13, 339, 2035, 5501, 29908, 322, 902, 6584, 6350, 694, 275, 6393, 368, 975, 278, 9869, 1434, 902, 408, 1183, 13, 29893, 4859, 278, 1494, 5497, 29901, 13, 13, 268, 376, 17870, 5012, 29909, 1525, 1254, 317, 9047, 1001, 7839, 29902, 505, 931, 363, 263, 2846, 3838, 1434, 17803, 29892, 322, 13, 268, 306, 2360, 5456, 366, 297, 577, 9796, 263, 3515, 310, 3458, 29889, 887, 1073, 306, 5429, 366, 13, 268, 920, 599, 278, 14000, 766, 5081, 287, 592, 29892, 322, 393, 306, 3282, 29915, 29873, 4459, 738, 901, 13, 268, 19395, 287)"
2535,116344,51855800,"(525, 18082, 2738, 322, 11813, 5501, 541, 306, 4459, 13, 517, 29899, 3250, 763, 8718, 278, 11914, 29892, 322, 282, 12449, 3448, 373, 372, 1432, 12755, 13, 21453, 9596, 3926, 13625, 363, 502, 29936, 541, 694, 29892, 525, 18082, 2738, 322, 11813, 5501, 525, 18082, 2738, 322, 13, 339, 2035, 5501, 29908, 322, 902, 6584, 6350, 694, 275, 6393, 368, 975, 278, 9869, 1434, 902, 408, 1183, 13, 29893, 4859, 278, 1494, 5497, 29901, 13, 13, 268, 376, 17870, 5012, 29909, 1525, 1254, 317, 9047, 1001, 7839, 29902, 505, 931, 363, 263, 2846, 3838, 1434, 17803, 29892, 322, 13, 268, 306, 2360, 5456, 366, 297, 577, 9796, 263, 3515, 310, 3458, 29889, 887, 1073, 306, 5429, 366, 13, 268, 920, 599, 278, 14000, 766, 5081, 287, 592, 29892, 322, 393, 306, 3282, 29915, 29873, 4459, 738, 901, 13, 268, 19395, 287)"
2536,116344,101872608,"(278, 1494, 5497, 29901, 13, 13, 268, 376, 17870, 5012, 29909, 1525, 1254, 317, 9047, 1001, 7839, 29902, 505, 931, 363, 263, 2846, 3838, 1434, 17803, 29892, 322, 13, 268, 306, 2360, 5456, 366, 297, 577, 9796, 263, 3515, 310, 3458, 29889, 887, 1073, 306, 5429, 366, 13, 268, 920, 599, 278, 14000, 766, 5081, 287, 592, 29892, 322, 393, 306, 3282, 29915, 29873, 4459, 738, 901, 13, 268, 19395, 287, 411, 963, 1135, 306, 1258, 278, 937, 2462, 29889, 5674, 29892, 306, 1754, 263, 13, 268, 10171, 29892, 363, 903, 7516, 6478, 29899, 29872, 523, 29918, 714, 310, 278, 903, 3921, 29891, 29918, 24854, 363, 592, 304, 367, 13, 268, 10470, 310, 278, 2610, 29889, 1126, 590, 23995, 296, 471, 9511, 347, 4088, 1171, 29892, 278, 697, 306, 13, 268, 5456, 366, 599, 278, 14000, 892, 12220, 1537, 975, 29892)"
2537,116344,51855800,"(278, 1494, 5497, 29901, 13, 13, 268, 376, 17870, 5012, 29909, 1525, 1254, 317, 9047, 1001, 7839, 29902, 505, 931, 363, 263, 2846, 3838, 1434, 17803, 29892, 322, 13, 268, 306, 2360, 5456, 366, 297, 577, 9796, 263, 3515, 310, 3458, 29889, 887, 1073, 306, 5429, 366, 13, 268, 920, 599, 278, 14000, 766, 5081, 287, 592, 29892, 322, 393, 306, 3282, 29915, 29873, 4459, 738, 901, 13, 268, 19395, 287, 411, 963, 1135, 306, 1258, 278, 937, 2462, 29889, 5674, 29892, 306, 1754, 263, 13, 268, 10171, 29892, 363, 903, 7516, 6478, 29899, 29872, 523, 29918, 714, 310, 278, 903, 3921, 29891, 29918, 24854, 363, 592, 304, 367, 13, 268, 10470, 310, 278, 2610, 29889, 1126, 590, 23995, 296, 471, 9511, 347, 4088, 1171, 29892, 278, 697, 306, 13, 268, 5456, 366, 599, 278, 14000, 892, 12220, 1537, 975, 29892)"
2538,116356,99586892,"(10901, 292, 322, 885, 1633, 292, 310, 777, 28056, 4344, 29892, 26832, 1898, 304, 13, 29890, 799, 372, 16500, 368, 29936, 541, 7146, 540, 25970, 8574, 562, 7964, 29892, 376, 29933, 29899, 29890, 29899, 2204, 11517, 289, 29899, 915, 13, 1552, 286, 29899, 14834, 310, 330, 29899, 16773, 4088, 2439, 397, 29991, 3108, 13, 13, 29961, 22626, 29871, 29947, 29945, 29901, 11389, 1145, 29892, 278, 23187, 29892, 4083, 310, 4813, 1446, 29892, 393, 472, 17803, 540, 13, 29893, 483, 2381, 9536, 777, 2646, 1144, 310, 2654, 1236, 2496, 297, 1797, 393, 540, 1795, 13389, 278, 13, 5514, 278, 376, 6144, 14803, 12528, 2264, 310, 3711, 2267, 1213, 29962, 13, 13, 29961, 22626, 29871, 29947, 29953, 29901, 739, 471, 472, 20262, 5619, 29892, 310, 607, 540, 3897, 25622, 491, 13, 3034, 9081, 29892, 393, 3462, 2285, 13, 13, 1678, 376, 29911, 6482, 502, 920, 304, 5735, 29936, 322, 313, 1148, 29991, 2086, 1880)"
